model,p2_id,cell,value
mistral-small-24b,g24p2_048,RND+,32.69321074110884
mistral-small-24b,g24p2_048,RND-,46.657192972026806
mistral-small-24b,g24p2_048,STR+,84.31094579289848
mistral-small-24b,g24p2_048,STR-,26.983460163327337
mistral-small-24b,g24p2_048,Y0,0.42917620010759194
mistral-small-24b,g24p2_049,ADM+,99.85750283787858
mistral-small-24b,g24p2_049,ADM-,0.06649678234609184
mistral-small-24b,g24p2_049,CF+,55.52483717518007
mistral-small-24b,g24p2_049,CF-,49.27066596461409
mistral-small-24b,g24p2_049,EXC+,16.72165405186857
mistral-small-24b,g24p2_049,EXC-,74.15848663082521
mistral-small-24b,g24p2_049,MNR+,24.498578906503255
mistral-small-24b,g24p2_049,MNR-,22.05887095145383
mistral-small-24b,g24p2_049,RND+,34.230095410757585
mistral-small-24b,g24p2_049,RND-,41.47989585246756
mistral-small-24b,g24p2_049,STR+,25.697767843719294
mistral-small-24b,g24p2_049,STR-,35.651028477397425
mistral-small-24b,g24p2_049,Y0,85.35077003529733
mistral-small-24b,g24p2_051,ADM+,13.487882205833815
mistral-small-24b,g24p2_051,ADM-,0.05567257337464677
mistral-small-24b,g24p2_051,CF+,48.28349580844517
mistral-small-24b,g24p2_051,CF-,44.193917493471254
mistral-small-24b,g24p2_051,EXC+,36.65383852977679
mistral-small-24b,g24p2_051,EXC-,46.84439565980225
mistral-small-24b,g24p2_051,MNR+,38.270685071789714
mistral-small-24b,g24p2_051,MNR-,43.51711414810364
mistral-small-24b,g24p2_051,RND+,47.56337541899331
mistral-small-24b,g24p2_051,RND-,44.63478100613365
mistral-small-24b,g24p2_051,STR+,46.92156931703581
mistral-small-24b,g24p2_051,STR-,47.47732568764486
mistral-small-24b,g24p2_051,Y0,93.81404743262738
mistral-small-24b,g24p2_053,ADM+,99.61799069253678
mistral-small-24b,g24p2_053,ADM-,13.295410059215547
mistral-small-24b,g24p2_053,CF+,43.2330659768097
mistral-small-24b,g24p2_053,CF-,40.187446384589336
mistral-small-24b,g24p2_053,EXC+,26.663378274001722
mistral-small-24b,g24p2_053,EXC-,22.306487647674103
mistral-small-24b,g24p2_053,MNR+,54.24701825042172
mistral-small-24b,g24p2_053,MNR-,8.473886794014607
mistral-small-24b,g24p2_053,RND+,41.216714948911985
mistral-small-24b,g24p2_053,RND-,40.099153137893104
mistral-small-24b,g24p2_053,STR+,35.77660100367024
mistral-small-24b,g24p2_053,STR-,23.148132162620193
mistral-small-24b,g24p2_053,Y0,45.3400587147848
mistral-small-24b,g24p2_054,ADM+,91.27494536430994
mistral-small-24b,g24p2_054,ADM-,10.040178756534011
mistral-small-24b,g24p2_054,CF+,46.85610417943261
mistral-small-24b,g24p2_054,CF-,18.266165201527837
mistral-small-24b,g24p2_054,EXC+,69.05788927896077
mistral-small-24b,g24p2_054,EXC-,67.89291391786846
mistral-small-24b,g24p2_054,MNR+,39.33579432555792
mistral-small-24b,g24p2_054,MNR-,79.46899326097426
mistral-small-24b,g24p2_054,RND+,44.38746322547012
mistral-small-24b,g24p2_054,RND-,40.21776187140664
mistral-small-24b,g24p2_054,STR+,24.025651423433008
mistral-small-24b,g24p2_054,STR-,37.315331776464014
mistral-small-24b,g24p2_054,Y0,8.471112991713031
mistral-small-24b,g24p2_055,ADM+,99.95826542416337
mistral-small-24b,g24p2_055,ADM-,0.09276244753180356
mistral-small-24b,g24p2_055,CF+,34.49338325197045
mistral-small-24b,g24p2_055,CF-,36.2365754238649
mistral-small-24b,g24p2_055,EXC+,24.694453996614616
mistral-small-24b,g24p2_055,EXC-,42.84544079713333
mistral-small-24b,g24p2_055,MNR+,60.099440350221485
mistral-small-24b,g24p2_055,MNR-,42.40735873246874
mistral-small-24b,g24p2_055,RND+,34.97810570168267
mistral-small-24b,g24p2_055,RND-,36.12506496776453
mistral-small-24b,g24p2_055,STR+,81.72768726690795
mistral-small-24b,g24p2_055,STR-,80.5077453295229
mistral-small-24b,g24p2_055,Y0,99.88815138951351
mistral-small-24b,g24p2_057,ADM+,97.45029433351334
mistral-small-24b,g24p2_057,ADM-,1.0770703215555737
mistral-small-24b,g24p2_057,CF+,26.666124683814996
mistral-small-24b,g24p2_057,CF-,12.998180760368795
mistral-small-24b,g24p2_057,EXC+,11.388864915614773
mistral-small-24b,g24p2_057,EXC-,1.232909302105029
mistral-small-24b,g24p2_057,MNR+,26.51614288135191
mistral-small-24b,g24p2_057,MNR-,16.539706287364048
mistral-small-24b,g24p2_057,RND+,44.629114521891715
mistral-small-24b,g24p2_057,RND-,13.28490324480034
mistral-small-24b,g24p2_057,STR+,29.166355410144636
mistral-small-24b,g24p2_057,STR-,11.078982001078124
mistral-small-24b,g24p2_057,Y0,9.355956597117366
mistral-small-24b,g24p2_058,ADM+,77.14089207824671
mistral-small-24b,g24p2_058,ADM-,5.726122260578153
mistral-small-24b,g24p2_058,CF+,39.69700351818241
mistral-small-24b,g24p2_058,CF-,20.94050459777204
mistral-small-24b,g24p2_058,EXC+,36.57838752586922
mistral-small-24b,g24p2_058,EXC-,1.8496162002266827
mistral-small-24b,g24p2_058,MNR+,31.394340122932824
mistral-small-24b,g24p2_058,MNR-,5.159228259755425
mistral-small-24b,g24p2_058,RND+,20.50643010197385
mistral-small-24b,g24p2_058,RND-,36.755693434647206
mistral-small-24b,g24p2_058,STR+,14.805937575379184
mistral-small-24b,g24p2_058,STR-,13.30658914834361
mistral-small-24b,g24p2_058,Y0,1.821546142991141
mistral-small-24b,g24p2_059,ADM+,77.27716407672025
mistral-small-24b,g24p2_059,ADM-,44.617660612631354
mistral-small-24b,g24p2_059,CF+,13.9584636172986
mistral-small-24b,g24p2_059,CF-,34.98272722333543
mistral-small-24b,g24p2_059,EXC+,21.532145891611187
mistral-small-24b,g24p2_059,EXC-,14.236881495102804
mistral-small-24b,g24p2_059,MNR+,6.380661160930121
mistral-small-24b,g24p2_059,MNR-,24.061346532492372
mistral-small-24b,g24p2_059,RND+,46.479390999854786
mistral-small-24b,g24p2_059,RND-,34.71928434253571
mistral-small-24b,g24p2_059,STR+,13.269853352731976
mistral-small-24b,g24p2_059,STR-,34.06236547124399
mistral-small-24b,g24p2_059,Y0,77.28013495513179
mistral-small-24b,g24p2_060,ADM+,99.92479031763679
mistral-small-24b,g24p2_060,ADM-,5.373263012127522
mistral-small-24b,g24p2_060,CF+,55.49069947679419
mistral-small-24b,g24p2_060,CF-,56.74657499876564
mistral-small-24b,g24p2_060,EXC+,18.915291461502378
mistral-small-24b,g24p2_060,EXC-,28.047469836187105
mistral-small-24b,g24p2_060,MNR+,49.94753825044175
mistral-small-24b,g24p2_060,MNR-,7.8465105782189255
mistral-small-24b,g24p2_060,RND+,59.08751054777905
mistral-small-24b,g24p2_060,RND-,56.18958227890799
mistral-small-24b,g24p2_060,STR+,52.44963391238241
mistral-small-24b,g24p2_060,STR-,49.73214142642438
mistral-small-24b,g24p2_060,Y0,0.5424018799674158
mistral-small-24b,g24p2_062,ADM+,99.81868559152787
mistral-small-24b,g24p2_062,ADM-,77.07852401622169
mistral-small-24b,g24p2_062,CF+,83.09460454760377
mistral-small-24b,g24p2_062,CF-,98.9166652079663
mistral-small-24b,g24p2_062,EXC+,21.66069998060778
mistral-small-24b,g24p2_062,EXC-,99.79154728031264
mistral-small-24b,g24p2_062,MNR+,99.47554296350306
mistral-small-24b,g24p2_062,MNR-,99.73472960605243
mistral-small-24b,g24p2_062,RND+,83.10532404869295
mistral-small-24b,g24p2_062,RND-,95.38019186364345
mistral-small-24b,g24p2_062,STR+,99.00954160508623
mistral-small-24b,g24p2_062,STR-,99.22675603276697
mistral-small-24b,g24p2_062,Y0,99.85433014304152
mistral-small-24b,g24p2_064,ADM+,99.71514316995595
mistral-small-24b,g24p2_064,ADM-,8.902953564301484
mistral-small-24b,g24p2_064,CF+,51.430161327917254
mistral-small-24b,g24p2_064,CF-,13.388584740267893
mistral-small-24b,g24p2_064,EXC+,80.36642534605969
mistral-small-24b,g24p2_064,EXC-,2.2411391763343755
mistral-small-24b,g24p2_064,MNR+,40.01880918828755
mistral-small-24b,g24p2_064,MNR-,1.011157199239274
mistral-small-24b,g24p2_064,RND+,51.011837802653844
mistral-small-24b,g24p2_064,RND-,19.696024969330907
mistral-small-24b,g24p2_064,STR+,81.77975969903963
mistral-small-24b,g24p2_064,STR-,13.413842345667613
mistral-small-24b,g24p2_064,Y0,3.4098621232186734
mistral-small-24b,g24p2_065,ADM+,98.74228146397793
mistral-small-24b,g24p2_065,ADM-,10.835780011050003
mistral-small-24b,g24p2_065,CF+,67.83393111933258
mistral-small-24b,g24p2_065,CF-,50.19941324859596
mistral-small-24b,g24p2_065,EXC+,20.829775774119526
mistral-small-24b,g24p2_065,EXC-,21.689752759420134
mistral-small-24b,g24p2_065,MNR+,23.636168106296072
mistral-small-24b,g24p2_065,MNR-,32.82166844112909
mistral-small-24b,g24p2_065,RND+,73.97122365571967
mistral-small-24b,g24p2_065,RND-,46.58424465877862
mistral-small-24b,g24p2_065,STR+,45.319469282931486
mistral-small-24b,g24p2_065,STR-,49.28945853975425
mistral-small-24b,g24p2_065,Y0,84.2069740338301
mistral-small-24b,g24p2_066,ADM+,99.44720853473885
mistral-small-24b,g24p2_066,ADM-,93.83833351657792
mistral-small-24b,g24p2_066,CF+,38.33509302553918
mistral-small-24b,g24p2_066,CF-,3.266831237711956
mistral-small-24b,g24p2_066,EXC+,30.851615056459554
mistral-small-24b,g24p2_066,EXC-,34.79617831160115
mistral-small-24b,g24p2_066,MNR+,97.54163516065753
mistral-small-24b,g24p2_066,MNR-,24.75203281986929
mistral-small-24b,g24p2_066,RND+,40.87511432862816
mistral-small-24b,g24p2_066,RND-,11.866002733600997
mistral-small-24b,g24p2_066,STR+,34.6998713254482
mistral-small-24b,g24p2_066,STR-,21.829311388748085
mistral-small-24b,g24p2_066,Y0,99.58233225058305
mistral-small-24b,g24p2_067,ADM+,99.88751952156456
mistral-small-24b,g24p2_067,ADM-,0.04621576079022672
mistral-small-24b,g24p2_067,CF+,21.681025067342276
mistral-small-24b,g24p2_067,CF-,30.149601358699655
mistral-small-24b,g24p2_067,EXC+,30.39930766012972
mistral-small-24b,g24p2_067,EXC-,0.6490288626137473
mistral-small-24b,g24p2_067,MNR+,23.781428680685604
mistral-small-24b,g24p2_067,MNR-,32.8118555850402
mistral-small-24b,g24p2_067,RND+,21.902111777783002
mistral-small-24b,g24p2_067,RND-,27.041336865744334
mistral-small-24b,g24p2_067,STR+,22.88077872500134
mistral-small-24b,g24p2_067,STR-,25.925177944819335
mistral-small-24b,g24p2_067,Y0,0.2465123515601684
mistral-small-24b,g24p2_068,ADM+,5.6207178420818344
mistral-small-24b,g24p2_068,ADM-,1.3093160920797464
mistral-small-24b,g24p2_068,CF+,1.170454058106407
mistral-small-24b,g24p2_068,CF-,4.512521829060894
mistral-small-24b,g24p2_068,EXC+,1.0588698507230434
mistral-small-24b,g24p2_068,EXC-,9.724129859432164
mistral-small-24b,g24p2_068,MNR+,5.007762623223686
mistral-small-24b,g24p2_068,MNR-,1.462869555565112
mistral-small-24b,g24p2_068,RND+,1.4595775887422735
mistral-small-24b,g24p2_068,RND-,4.86212400263844
mistral-small-24b,g24p2_068,STR+,5.737719550718748
mistral-small-24b,g24p2_068,STR-,3.5679183331461664
mistral-small-24b,g24p2_068,Y0,6.356872948700095
mistral-small-24b,g24p2_069,ADM+,99.84521971542198
mistral-small-24b,g24p2_069,ADM-,0.043671769243119746
mistral-small-24b,g24p2_069,CF+,51.16345275451468
mistral-small-24b,g24p2_069,CF-,30.71078455131628
mistral-small-24b,g24p2_069,EXC+,24.338986944001547
mistral-small-24b,g24p2_069,EXC-,27.923003742307102
mistral-small-24b,g24p2_069,MNR+,28.154073990356036
mistral-small-24b,g24p2_069,MNR-,29.933148334001462
mistral-small-24b,g24p2_069,RND+,45.20947600916494
mistral-small-24b,g24p2_069,RND-,31.086475726936232
mistral-small-24b,g24p2_069,STR+,66.03211929145793
mistral-small-24b,g24p2_069,STR-,71.36880662975238
mistral-small-24b,g24p2_069,Y0,80.91416505428928
mistral-small-24b,g24p2_070,ADM+,99.52555464737911
mistral-small-24b,g24p2_070,ADM-,94.87881178117098
mistral-small-24b,g24p2_070,CF+,79.62484595853422
mistral-small-24b,g24p2_070,CF-,70.12252718083842
mistral-small-24b,g24p2_070,EXC+,14.068876989690418
mistral-small-24b,g24p2_070,EXC-,26.614381921333283
mistral-small-24b,g24p2_070,MNR+,98.09485519479615
mistral-small-24b,g24p2_070,MNR-,89.5855628292128
mistral-small-24b,g24p2_070,RND+,74.40011637472773
mistral-small-24b,g24p2_070,RND-,65.21770007664665
mistral-small-24b,g24p2_070,STR+,53.61295093142723
mistral-small-24b,g24p2_070,STR-,98.97900044451973
mistral-small-24b,g24p2_070,Y0,99.8999905243368
mistral-small-24b,g24p2_071,ADM+,99.84308001432996
mistral-small-24b,g24p2_071,ADM-,88.59029825138467
mistral-small-24b,g24p2_071,CF+,33.04111888416034
mistral-small-24b,g24p2_071,CF-,43.72638286647662
mistral-small-24b,g24p2_071,EXC+,25.40380908856155
mistral-small-24b,g24p2_071,EXC-,20.73716267012489
mistral-small-24b,g24p2_071,MNR+,81.43565340748387
mistral-small-24b,g24p2_071,MNR-,47.03340211316382
mistral-small-24b,g24p2_071,RND+,42.40197899166563
mistral-small-24b,g24p2_071,RND-,42.63919277325189
mistral-small-24b,g24p2_071,STR+,45.5743375534696
mistral-small-24b,g24p2_071,STR-,37.77088849392569
mistral-small-24b,g24p2_071,Y0,59.12865699574502
mistral-small-24b,g24p2_072,ADM+,99.93935145183337
mistral-small-24b,g24p2_072,ADM-,8.993041700292839
mistral-small-24b,g24p2_072,CF+,32.180779029096016
mistral-small-24b,g24p2_072,CF-,11.497914321829434
mistral-small-24b,g24p2_072,EXC+,2.697063863743411
mistral-small-24b,g24p2_072,EXC-,9.689329877449392
mistral-small-24b,g24p2_072,MNR+,40.076861064289496
mistral-small-24b,g24p2_072,MNR-,17.035884862477477
mistral-small-24b,g24p2_072,RND+,32.55981006877295
mistral-small-24b,g24p2_072,RND-,5.653900779303934
mistral-small-24b,g24p2_072,STR+,13.990438331195504
mistral-small-24b,g24p2_072,STR-,3.1797032775599137
mistral-small-24b,g24p2_072,Y0,46.0386466913416
mistral-small-24b,g24p2_073,ADM+,0.07099059978128848
mistral-small-24b,g24p2_073,ADM-,0.047298307523446576
mistral-small-24b,g24p2_073,CF+,2.6661054886303166
mistral-small-24b,g24p2_073,CF-,0.13703766427773734
mistral-small-24b,g24p2_073,EXC+,0.08333817331043415
mistral-small-24b,g24p2_073,EXC-,0.11952765269782224
mistral-small-24b,g24p2_073,MNR+,0.10967441425968838
mistral-small-24b,g24p2_073,MNR-,0.11482080976849779
mistral-small-24b,g24p2_073,RND+,4.877033035044711
mistral-small-24b,g24p2_073,RND-,0.12872062908791254
mistral-small-24b,g24p2_073,STR+,0.2895350407847276
mistral-small-24b,g24p2_073,STR-,0.18959196611163953
mistral-small-24b,g24p2_073,Y0,0.07403913184753781
mistral-small-24b,g24p2_074,ADM+,99.51202775845623
mistral-small-24b,g24p2_074,ADM-,66.97824306678059
mistral-small-24b,g24p2_074,CF+,27.016445882747636
mistral-small-24b,g24p2_074,CF-,43.58149908371912
mistral-small-24b,g24p2_074,EXC+,20.16129061454141
mistral-small-24b,g24p2_074,EXC-,0.6769798326609533
mistral-small-24b,g24p2_074,MNR+,33.75489721508053
mistral-small-24b,g24p2_074,MNR-,10.205421469476066
mistral-small-24b,g24p2_074,RND+,41.508124074951326
mistral-small-24b,g24p2_074,RND-,22.67774988812473
mistral-small-24b,g24p2_074,STR+,33.505829755831414
mistral-small-24b,g24p2_074,STR-,32.15477944450753
mistral-small-24b,g24p2_074,Y0,47.65530537128509
mistral-small-24b,g24p2_075,ADM+,99.04338117072615
mistral-small-24b,g24p2_075,ADM-,1.1541902846089653
mistral-small-24b,g24p2_075,CF+,48.25259038417207
mistral-small-24b,g24p2_075,CF-,71.54494765587604
mistral-small-24b,g24p2_075,EXC+,17.921810693613704
mistral-small-24b,g24p2_075,EXC-,11.882419562218484
mistral-small-24b,g24p2_075,MNR+,66.52372282835624
mistral-small-24b,g24p2_075,MNR-,25.276022660760844
mistral-small-24b,g24p2_075,RND+,48.686414210401814
mistral-small-24b,g24p2_075,RND-,42.30278861714731
mistral-small-24b,g24p2_075,STR+,27.43782036523313
mistral-small-24b,g24p2_075,STR-,80.31403510071432
mistral-small-24b,g24p2_075,Y0,99.77013573828093
mistral-small-24b,g24p2_076,ADM+,99.8736944655711
mistral-small-24b,g24p2_076,ADM-,0.10098252109607933
mistral-small-24b,g24p2_076,CF+,39.96001240115253
mistral-small-24b,g24p2_076,CF-,41.06075724868319
mistral-small-24b,g24p2_076,EXC+,34.97275022785854
mistral-small-24b,g24p2_076,EXC-,35.412394881135455
mistral-small-24b,g24p2_076,MNR+,39.351311989282586
mistral-small-24b,g24p2_076,MNR-,41.900517762065995
mistral-small-24b,g24p2_076,RND+,40.82489006023422
mistral-small-24b,g24p2_076,RND-,34.9396872450374
mistral-small-24b,g24p2_076,STR+,35.917300901997066
mistral-small-24b,g24p2_076,STR-,36.279133041834605
mistral-small-24b,g24p2_076,Y0,51.680615470812015
mistral-small-24b,g24p2_077,ADM+,30.89221569372689
mistral-small-24b,g24p2_077,ADM-,0.44755031129767775
mistral-small-24b,g24p2_077,CF+,39.34908567981647
mistral-small-24b,g24p2_077,CF-,39.92514725645456
mistral-small-24b,g24p2_077,EXC+,31.442344490416556
mistral-small-24b,g24p2_077,EXC-,0.058435466177964884
mistral-small-24b,g24p2_077,MNR+,36.064310438763734
mistral-small-24b,g24p2_077,MNR-,0.15681828699973088
mistral-small-24b,g24p2_077,RND+,39.31296271070781
mistral-small-24b,g24p2_077,RND-,40.06850884194983
mistral-small-24b,g24p2_077,STR+,36.12309514545491
mistral-small-24b,g24p2_077,STR-,35.733675370046875
mistral-small-24b,g24p2_077,Y0,72.08359927190146
mistral-small-24b,g24p2_079,ADM+,40.60546758250908
mistral-small-24b,g24p2_079,ADM-,99.7948414575852
mistral-small-24b,g24p2_079,CF+,43.16564298249053
mistral-small-24b,g24p2_079,CF-,40.81318405418412
mistral-small-24b,g24p2_079,EXC+,36.66621465265673
mistral-small-24b,g24p2_079,EXC-,21.993299209235428
mistral-small-24b,g24p2_079,MNR+,70.84632917255212
mistral-small-24b,g24p2_079,MNR-,33.82780194116828
mistral-small-24b,g24p2_079,RND+,40.54225665592626
mistral-small-24b,g24p2_079,RND-,42.50581827553846
mistral-small-24b,g24p2_079,STR+,60.095642170292294
mistral-small-24b,g24p2_079,STR-,33.6944762968418
mistral-small-24b,g24p2_079,Y0,99.64706425664437
mistral-small-24b,g24p2_081,ADM+,98.9464804717194
mistral-small-24b,g24p2_081,ADM-,6.395159582269616
mistral-small-24b,g24p2_081,CF+,34.924616882541955
mistral-small-24b,g24p2_081,CF-,35.0047279445497
mistral-small-24b,g24p2_081,EXC+,14.27315428505165
mistral-small-24b,g24p2_081,EXC-,3.934396388732384
mistral-small-24b,g24p2_081,MNR+,28.628786822018817
mistral-small-24b,g24p2_081,MNR-,21.124474814368725
mistral-small-24b,g24p2_081,RND+,33.874139960048396
mistral-small-24b,g24p2_081,RND-,34.95470231270876
mistral-small-24b,g24p2_081,STR+,26.196857354648312
mistral-small-24b,g24p2_081,STR-,12.230453908595571
mistral-small-24b,g24p2_081,Y0,10.441026380381084
mistral-small-24b,g24p2_082,ADM+,99.34983773024435
mistral-small-24b,g24p2_082,ADM-,76.20894406320798
mistral-small-24b,g24p2_082,CF+,41.59131242486504
mistral-small-24b,g24p2_082,CF-,53.00725844796442
mistral-small-24b,g24p2_082,EXC+,26.359684429814283
mistral-small-24b,g24p2_082,EXC-,25.344730711544987
mistral-small-24b,g24p2_082,MNR+,74.65285458015813
mistral-small-24b,g24p2_082,MNR-,80.62787754744119
mistral-small-24b,g24p2_082,RND+,42.565930744253734
mistral-small-24b,g24p2_082,RND-,44.126391184743646
mistral-small-24b,g24p2_082,STR+,35.434421740089206
mistral-small-24b,g24p2_082,STR-,54.43326575062471
mistral-small-24b,g24p2_082,Y0,14.57942673682907
mistral-small-24b,g24p2_083,ADM+,99.63670291598945
mistral-small-24b,g24p2_083,ADM-,6.436980540335089
mistral-small-24b,g24p2_083,CF+,31.977281432272314
mistral-small-24b,g24p2_083,CF-,31.459762290374996
mistral-small-24b,g24p2_083,EXC+,28.511069097077
mistral-small-24b,g24p2_083,EXC-,26.122529013806965
mistral-small-24b,g24p2_083,MNR+,38.16449380716081
mistral-small-24b,g24p2_083,MNR-,35.105504991950866
mistral-small-24b,g24p2_083,RND+,31.56850177968298
mistral-small-24b,g24p2_083,RND-,30.05501941680396
mistral-small-24b,g24p2_083,STR+,29.955029830291867
mistral-small-24b,g24p2_083,STR-,28.956330142922713
mistral-small-24b,g24p2_083,Y0,0.13024485077516018
mistral-small-24b,g24p2_084,ADM+,99.94761740439122
mistral-small-24b,g24p2_084,ADM-,0.2779232371082381
mistral-small-24b,g24p2_084,CF+,55.03638720083907
mistral-small-24b,g24p2_084,CF-,71.52550555778001
mistral-small-24b,g24p2_084,EXC+,62.090022382245266
mistral-small-24b,g24p2_084,EXC-,10.558833431570894
mistral-small-24b,g24p2_084,MNR+,39.94225843663005
