model,p2_id,item_id,arm,kind,value
mistral-small-24b,g24p2_046,g24p2_046_plus,plus,admit_post,91.82675005287514
mistral-small-24b,g24p2_046,g24p2_046_plus,plus,exclude_post,11.639979847085517
mistral-small-24b,g24p2_046,g24p2_046_plus,plus,strong_exclude_post,1.864540347528428
mistral-small-24b,g24p2_046,g24p2_046_plus,plus,counterfactual_delete_post,4.59334617648614
mistral-small-24b,g24p2_046,g24p2_046_minus,minus,admit_post,1.189556703301309
mistral-small-24b,g24p2_046,g24p2_046_minus,minus,exclude_post,11.156662459628937
mistral-small-24b,g24p2_046,g24p2_046_minus,minus,strong_exclude_post,1.2421316475458333
mistral-small-24b,g24p2_046,g24p2_046_minus,minus,counterfactual_delete_post,3.3786799996717347
mistral-small-24b,g24p2_047,g24p2_047_plus,plus,base,8.279657739616589
mistral-small-24b,g24p2_047,g24p2_047_plus,plus,admit_post,99.91321129004902
mistral-small-24b,g24p2_047,g24p2_047_plus,plus,exclude_post,32.35807250387598
mistral-small-24b,g24p2_047,g24p2_047_plus,plus,strong_exclude_post,14.719718555154536
mistral-small-24b,g24p2_047,g24p2_047_plus,plus,counterfactual_delete_post,78.27531021525091
mistral-small-24b,g24p2_047,g24p2_047_minus,minus,admit_post,0.06858908435049695
mistral-small-24b,g24p2_047,g24p2_047_minus,minus,exclude_post,86.21249686055941
mistral-small-24b,g24p2_047,g24p2_047_minus,minus,strong_exclude_post,10.817066652517644
mistral-small-24b,g24p2_047,g24p2_047_minus,minus,counterfactual_delete_post,63.42745185764363
mistral-small-24b,g24p2_048,g24p2_048_plus,plus,base,0.4296201625772859
mistral-small-24b,g24p2_048,g24p2_048_plus,plus,admit_post,99.9355977542435
mistral-small-24b,g24p2_048,g24p2_048_plus,plus,exclude_post,39.704358203422224
mistral-small-24b,g24p2_048,g24p2_048_plus,plus,strong_exclude_post,29.713550361275768
mistral-small-24b,g24p2_048,g24p2_048_plus,plus,counterfactual_delete_post,34.94781400463085
mistral-small-24b,g24p2_048,g24p2_048_minus,minus,admit_post,0.08325945621906997
mistral-small-24b,g24p2_048,g24p2_048_minus,minus,exclude_post,40.90346540246098
mistral-small-24b,g24p2_048,g24p2_048_minus,minus,strong_exclude_post,26.961319102988057
mistral-small-24b,g24p2_048,g24p2_048_minus,minus,counterfactual_delete_post,46.95496023449103
mistral-small-24b,g24p2_049,g24p2_049_plus,plus,base,85.64292668197392
mistral-small-24b,g24p2_049,g24p2_049_plus,plus,admit_post,99.85728597907932
mistral-small-24b,g24p2_049,g24p2_049_plus,plus,exclude_post,16.68785700319122
mistral-small-24b,g24p2_049,g24p2_049_plus,plus,strong_exclude_post,26.825890670150454
mistral-small-24b,g24p2_049,g24p2_049_plus,plus,counterfactual_delete_post,35.36646455158892
mistral-small-24b,g24p2_049,g24p2_049_minus,minus,admit_post,0.06642535491012246
mistral-small-24b,g24p2_049,g24p2_049_minus,minus,exclude_post,87.34576182500071
mistral-small-24b,g24p2_049,g24p2_049_minus,minus,strong_exclude_post,36.60581289906295
mistral-small-24b,g24p2_049,g24p2_049_minus,minus,counterfactual_delete_post,49.12431062541998
mistral-small-24b,g24p2_051,g24p2_051_plus,plus,base,93.45236679060423
mistral-small-24b,g24p2_051,g24p2_051_plus,plus,admit_post,13.451135327189993
mistral-small-24b,g24p2_051,g24p2_051_plus,plus,exclude_post,36.92344873943863
mistral-small-24b,g24p2_051,g24p2_051_plus,plus,strong_exclude_post,46.90386321079913
mistral-small-24b,g24p2_051,g24p2_051_plus,plus,counterfactual_delete_post,48.28328727281195
mistral-small-24b,g24p2_051,g24p2_051_minus,minus,admit_post,0.053728743271478335
mistral-small-24b,g24p2_051,g24p2_051_minus,minus,exclude_post,46.81474649657634
mistral-small-24b,g24p2_051,g24p2_051_minus,minus,strong_exclude_post,47.68481336431965
mistral-small-24b,g24p2_051,g24p2_051_minus,minus,counterfactual_delete_post,44.73978107459636
mistral-small-24b,g24p2_053,g24p2_053_plus,plus,base,45.34569907374969
mistral-small-24b,g24p2_053,g24p2_053_plus,plus,admit_post,99.9410578713041
mistral-small-24b,g24p2_053,g24p2_053_plus,plus,exclude_post,27.653873796816196
mistral-small-24b,g24p2_053,g24p2_053_plus,plus,strong_exclude_post,43.72754953836053
mistral-small-24b,g24p2_053,g24p2_053_plus,plus,counterfactual_delete_post,42.32103160161383
mistral-small-24b,g24p2_053,g24p2_053_minus,minus,admit_post,13.173351336015964
mistral-small-24b,g24p2_053,g24p2_053_minus,minus,exclude_post,21.163035335675996
mistral-small-24b,g24p2_053,g24p2_053_minus,minus,strong_exclude_post,22.62568085171337
mistral-small-24b,g24p2_053,g24p2_053_minus,minus,counterfactual_delete_post,39.063392061965175
mistral-small-24b,g24p2_054,g24p2_054_plus,plus,base,9.091652332740619
mistral-small-24b,g24p2_054,g24p2_054_plus,plus,admit_post,91.58425817957269
mistral-small-24b,g24p2_054,g24p2_054_plus,plus,exclude_post,88.85910430386747
mistral-small-24b,g24p2_054,g24p2_054_plus,plus,strong_exclude_post,31.856538429317034
mistral-small-24b,g24p2_054,g24p2_054_plus,plus,counterfactual_delete_post,46.84825008113319
mistral-small-24b,g24p2_054,g24p2_054_minus,minus,admit_post,10.000605608739061
mistral-small-24b,g24p2_054,g24p2_054_minus,minus,exclude_post,88.75252615309135
mistral-small-24b,g24p2_054,g24p2_054_minus,minus,strong_exclude_post,36.41468556285756
mistral-small-24b,g24p2_054,g24p2_054_minus,minus,counterfactual_delete_post,17.22384783987565
mistral-small-24b,g24p2_055,g24p2_055_plus,plus,base,99.88014339852185
mistral-small-24b,g24p2_055,g24p2_055_plus,plus,admit_post,99.9543106410011
mistral-small-24b,g24p2_055,g24p2_055_plus,plus,exclude_post,24.701004137741926
mistral-small-24b,g24p2_055,g24p2_055_plus,plus,strong_exclude_post,81.75293198969861
mistral-small-24b,g24p2_055,g24p2_055_plus,plus,counterfactual_delete_post,35.01883430688312
mistral-small-24b,g24p2_055,g24p2_055_minus,minus,admit_post,0.09039706909427948
mistral-small-24b,g24p2_055,g24p2_055_minus,minus,exclude_post,23.8202649246078
mistral-small-24b,g24p2_055,g24p2_055_minus,minus,strong_exclude_post,80.48316040832923
mistral-small-24b,g24p2_055,g24p2_055_minus,minus,counterfactual_delete_post,36.23657491306143
mistral-small-24b,g24p2_057,g24p2_057_plus,plus,base,5.745319364029255
mistral-small-24b,g24p2_057,g24p2_057_plus,plus,admit_post,97.6801016127095
mistral-small-24b,g24p2_057,g24p2_057_plus,plus,exclude_post,11.639324429756394
mistral-small-24b,g24p2_057,g24p2_057_plus,plus,strong_exclude_post,29.162684754901793
mistral-small-24b,g24p2_057,g24p2_057_plus,plus,counterfactual_delete_post,27.184301732605253
mistral-small-24b,g24p2_057,g24p2_057_minus,minus,admit_post,1.099365700432881
mistral-small-24b,g24p2_057,g24p2_057_minus,minus,exclude_post,11.856407895212177
mistral-small-24b,g24p2_057,g24p2_057_minus,minus,strong_exclude_post,11.28088822912146
mistral-small-24b,g24p2_057,g24p2_057_minus,minus,counterfactual_delete_post,37.940897621959074
mistral-small-24b,g24p2_058,g24p2_058_plus,plus,base,1.6565173057172902
mistral-small-24b,g24p2_058,g24p2_058_plus,plus,admit_post,77.04568010545735
mistral-small-24b,g24p2_058,g24p2_058_plus,plus,exclude_post,38.66090905508741
mistral-small-24b,g24p2_058,g24p2_058_plus,plus,strong_exclude_post,15.59382340778272
mistral-small-24b,g24p2_058,g24p2_058_plus,plus,counterfactual_delete_post,40.69815626506009
mistral-small-24b,g24p2_058,g24p2_058_minus,minus,admit_post,5.823120379099602
mistral-small-24b,g24p2_058,g24p2_058_minus,minus,exclude_post,2.042959429405835
mistral-small-24b,g24p2_058,g24p2_058_minus,minus,strong_exclude_post,2.9575431308997677
mistral-small-24b,g24p2_058,g24p2_058_minus,minus,counterfactual_delete_post,36.4655766862956
mistral-small-24b,g24p2_059,g24p2_059_plus,plus,base,77.27733293229782
mistral-small-24b,g24p2_059,g24p2_059_plus,plus,admit_post,77.36141211668934
mistral-small-24b,g24p2_059,g24p2_059_plus,plus,exclude_post,21.084168635293334
mistral-small-24b,g24p2_059,g24p2_059_plus,plus,strong_exclude_post,13.378643371476578
mistral-small-24b,g24p2_059,g24p2_059_plus,plus,counterfactual_delete_post,12.806518832879046
mistral-small-24b,g24p2_059,g24p2_059_minus,minus,admit_post,44.30780161402412
mistral-small-24b,g24p2_059,g24p2_059_minus,minus,exclude_post,15.531334151725313
mistral-small-24b,g24p2_059,g24p2_059_minus,minus,strong_exclude_post,19.25178147635569
mistral-small-24b,g24p2_059,g24p2_059_minus,minus,counterfactual_delete_post,34.977908901369034
mistral-small-24b,g24p2_060,g24p2_060_plus,plus,base,0.5935421575367755
mistral-small-24b,g24p2_060,g24p2_060_plus,plus,admit_post,99.94513936949889
mistral-small-24b,g24p2_060,g24p2_060_plus,plus,exclude_post,29.298519173288305
mistral-small-24b,g24p2_060,g24p2_060_plus,plus,strong_exclude_post,52.449634075645726
mistral-small-24b,g24p2_060,g24p2_060_plus,plus,counterfactual_delete_post,40.67820580219267
mistral-small-24b,g24p2_060,g24p2_060_minus,minus,admit_post,5.002956793752986
mistral-small-24b,g24p2_060,g24p2_060_minus,minus,exclude_post,27.767496009768983
mistral-small-24b,g24p2_060,g24p2_060_minus,minus,strong_exclude_post,75.21016722480583
mistral-small-24b,g24p2_060,g24p2_060_minus,minus,counterfactual_delete_post,56.5697446249145
mistral-small-24b,g24p2_062,g24p2_062_plus,plus,base,99.68514780578052
mistral-small-24b,g24p2_062,g24p2_062_plus,plus,admit_post,99.81733937547271
mistral-small-24b,g24p2_062,g24p2_062_plus,plus,exclude_post,24.846819628246827
mistral-small-24b,g24p2_062,g24p2_062_plus,plus,strong_exclude_post,99.1053194334911
mistral-small-24b,g24p2_062,g24p2_062_plus,plus,counterfactual_delete_post,83.09220799695662
mistral-small-24b,g24p2_062,g24p2_062_minus,minus,admit_post,76.70841074612383
mistral-small-24b,g24p2_062,g24p2_062_minus,minus,exclude_post,99.74171935585177
mistral-small-24b,g24p2_062,g24p2_062_minus,minus,strong_exclude_post,99.20948147748794
mistral-small-24b,g24p2_062,g24p2_062_minus,minus,counterfactual_delete_post,98.94776823037805
mistral-small-24b,g24p2_064,g24p2_064_plus,plus,base,3.2668345821812754
mistral-small-24b,g24p2_064,g24p2_064_plus,plus,admit_post,99.6821995718367
mistral-small-24b,g24p2_064,g24p2_064_plus,plus,exclude_post,86.18390436997669
mistral-small-24b,g24p2_064,g24p2_064_plus,plus,strong_exclude_post,81.77975974549882
mistral-small-24b,g24p2_064,g24p2_064_plus,plus,counterfactual_delete_post,39.56490007875763
mistral-small-24b,g24p2_064,g24p2_064_minus,minus,admit_post,8.77409012010153
mistral-small-24b,g24p2_064,g24p2_064_minus,minus,exclude_post,2.5616988337787467
mistral-small-24b,g24p2_064,g24p2_064_minus,minus,strong_exclude_post,13.166337903466633
mistral-small-24b,g24p2_064,g24p2_064_minus,minus,counterfactual_delete_post,13.03238887305269
mistral-small-24b,g24p2_065,g24p2_065_plus,plus,base,84.23251325863355
mistral-small-24b,g24p2_065,g24p2_065_plus,plus,admit_post,98.86805494409388
mistral-small-24b,g24p2_065,g24p2_065_plus,plus,exclude_post,19.377846689367452
mistral-small-24b,g24p2_065,g24p2_065_plus,plus,strong_exclude_post,45.31981891639669
mistral-small-24b,g24p2_065,g24p2_065_plus,plus,counterfactual_delete_post,67.81648124981113
mistral-small-24b,g24p2_065,g24p2_065_minus,minus,admit_post,11.055592905563179
mistral-small-24b,g24p2_065,g24p2_065_minus,minus,exclude_post,21.242391371328253
mistral-small-24b,g24p2_065,g24p2_065_minus,minus,strong_exclude_post,49.31950062626946
mistral-small-24b,g24p2_065,g24p2_065_minus,minus,counterfactual_delete_post,46.857307685148356
mistral-small-24b,g24p2_066,g24p2_066_plus,plus,base,83.83622566525042
mistral-small-24b,g24p2_066,g24p2_066_plus,plus,admit_post,99.50671745524039
mistral-small-24b,g24p2_066,g24p2_066_plus,plus,exclude_post,41.706023737812075
mistral-small-24b,g24p2_066,g24p2_066_plus,plus,strong_exclude_post,36.27606939547313
mistral-small-24b,g24p2_066,g24p2_066_plus,plus,counterfactual_delete_post,40.94445697019432
mistral-small-24b,g24p2_066,g24p2_066_minus,minus,admit_post,93.62848542868662
mistral-small-24b,g24p2_066,g24p2_066_minus,minus,exclude_post,34.78530368792565
mistral-small-24b,g24p2_066,g24p2_066_minus,minus,strong_exclude_post,21.568903625275496
mistral-small-24b,g24p2_066,g24p2_066_minus,minus,counterfactual_delete_post,3.265388378958244
mistral-small-24b,g24p2_067,g24p2_067_plus,plus,base,0.27241122537352597
mistral-small-24b,g24p2_067,g24p2_067_plus,plus,admit_post,99.86421760864258
mistral-small-24b,g24p2_067,g24p2_067_plus,plus,exclude_post,34.53541625822439
mistral-small-24b,g24p2_067,g24p2_067_plus,plus,strong_exclude_post,22.884810059334743
mistral-small-24b,g24p2_067,g24p2_067_plus,plus,counterfactual_delete_post,21.68102602317684
mistral-small-24b,g24p2_067,g24p2_067_minus,minus,admit_post,0.044508508290982136
mistral-small-24b,g24p2_067,g24p2_067_minus,minus,exclude_post,0.696906122498602
mistral-small-24b,g24p2_067,g24p2_067_minus,minus,strong_exclude_post,25.93717762614851
mistral-small-24b,g24p2_067,g24p2_067_minus,minus,counterfactual_delete_post,29.199156752724246
mistral-small-24b,g24p2_068,g24p2_068_plus,plus,base,6.413854909893763
mistral-small-24b,g24p2_068,g24p2_068_plus,plus,admit_post,6.009589449359568
mistral-small-24b,g24p2_068,g24p2_068_plus,plus,exclude_post,0.9575022159380693
mistral-small-24b,g24p2_068,g24p2_068_plus,plus,strong_exclude_post,5.7377489290837875
mistral-small-24b,g24p2_068,g24p2_068_plus,plus,counterfactual_delete_post,1.1708697211343444
mistral-small-24b,g24p2_068,g24p2_068_minus,minus,admit_post,1.4624864853088648
mistral-small-24b,g24p2_068,g24p2_068_minus,minus,exclude_post,9.154200661840584
mistral-small-24b,g24p2_068,g24p2_068_minus,minus,strong_exclude_post,1.047025506034685
mistral-small-24b,g24p2_068,g24p2_068_minus,minus,counterfactual_delete_post,1.811404387118447
mistral-small-24b,g24p2_069,g24p2_069_plus,plus,base,81.14915077539099
mistral-small-24b,g24p2_069,g24p2_069_plus,plus,admit_post,99.89293159554748
mistral-small-24b,g24p2_069,g24p2_069_plus,plus,exclude_post,24.327347941117143
mistral-small-24b,g24p2_069,g24p2_069_plus,plus,strong_exclude_post,66.77297722076008
mistral-small-24b,g24p2_069,g24p2_069_plus,plus,counterfactual_delete_post,48.09749183900173
mistral-small-24b,g24p2_069,g24p2_069_minus,minus,admit_post,0.04421985304860493
mistral-small-24b,g24p2_069,g24p2_069_minus,minus,exclude_post,27.91840916535121
mistral-small-24b,g24p2_069,g24p2_069_minus,minus,strong_exclude_post,59.980019043891225
mistral-small-24b,g24p2_069,g24p2_069_minus,minus,counterfactual_delete_post,29.198884195474427
mistral-small-24b,g24p2_070,g24p2_070_plus,plus,base,99.89408640128602
mistral-small-24b,g24p2_070,g24p2_070_plus,plus,admit_post,99.52861708592197
mistral-small-24b,g24p2_070,g24p2_070_plus,plus,exclude_post,14.158743114615586
mistral-small-24b,g24p2_070,g24p2_070_plus,plus,strong_exclude_post,53.34420490617174
mistral-small-24b,g24p2_070,g24p2_070_plus,plus,counterfactual_delete_post,79.73083478786091
mistral-small-24b,g24p2_070,g24p2_070_minus,minus,admit_post,96.53500672281909
mistral-small-24b,g24p2_070,g24p2_070_minus,minus,exclude_post,30.27855645348358
mistral-small-24b,g24p2_070,g24p2_070_minus,minus,strong_exclude_post,99.07256513508725
mistral-small-24b,g24p2_070,g24p2_070_minus,minus,counterfactual_delete_post,66.50042402316988
mistral-small-24b,g24p2_071,g24p2_071_plus,plus,base,58.97626621784304
mistral-small-24b,g24p2_071,g24p2_071_plus,plus,admit_post,99.84310284336351
mistral-small-24b,g24p2_071,g24p2_071_plus,plus,exclude_post,26.509102416638747
mistral-small-24b,g24p2_071,g24p2_071_plus,plus,strong_exclude_post,45.558539482194504
mistral-small-24b,g24p2_071,g24p2_071_plus,plus,counterfactual_delete_post,42.61117294150566
mistral-small-24b,g24p2_071,g24p2_071_minus,minus,admit_post,89.69046055375128
mistral-small-24b,g24p2_071,g24p2_071_minus,minus,exclude_post,30.611612514497594
mistral-small-24b,g24p2_071,g24p2_071_minus,minus,strong_exclude_post,28.77820771456769
mistral-small-24b,g24p2_071,g24p2_071_minus,minus,counterfactual_delete_post,43.72638323313805
mistral-small-24b,g24p2_072,g24p2_072_plus,plus,base,15.860860346069877
mistral-small-24b,g24p2_072,g24p2_072_plus,plus,admit_post,99.93924392871645
mistral-small-24b,g24p2_072,g24p2_072_plus,plus,exclude_post,3.0485446566190455
mistral-small-24b,g24p2_072,g24p2_072_plus,plus,strong_exclude_post,13.59358393215057
mistral-small-24b,g24p2_072,g24p2_072_plus,plus,counterfactual_delete_post,33.23447214758182
mistral-small-24b,g24p2_072,g24p2_072_minus,minus,admit_post,12.14780107673965
mistral-small-24b,g24p2_072,g24p2_072_minus,minus,exclude_post,0.7804249605608512
mistral-small-24b,g24p2_072,g24p2_072_minus,minus,strong_exclude_post,3.119193245139403
mistral-small-24b,g24p2_072,g24p2_072_minus,minus,counterfactual_delete_post,11.457614764211126
mistral-small-24b,g24p2_073,g24p2_073_plus,plus,base,0.08392831170777987
mistral-small-24b,g24p2_073,g24p2_073_plus,plus,admit_post,0.06964711230299057
mistral-small-24b,g24p2_073,g24p2_073_plus,plus,exclude_post,0.08423631278181365
mistral-small-24b,g24p2_073,g24p2_073_plus,plus,strong_exclude_post,0.289486146794128
mistral-small-24b,g24p2_073,g24p2_073_plus,plus,counterfactual_delete_post,2.672808497081324
mistral-small-24b,g24p2_073,g24p2_073_minus,minus,admit_post,0.047124560193230594
mistral-small-24b,g24p2_073,g24p2_073_minus,minus,exclude_post,0.1023013029545449
mistral-small-24b,g24p2_073,g24p2_073_minus,minus,strong_exclude_post,0.15739106993500518
mistral-small-24b,g24p2_073,g24p2_073_minus,minus,counterfactual_delete_post,0.03442971338682518
mistral-small-24b,g24p2_074,g24p2_074_plus,plus,base,47.07168230782235
mistral-small-24b,g24p2_074,g24p2_074_plus,plus,admit_post,99.51019351592777
mistral-small-24b,g24p2_074,g24p2_074_plus,plus,exclude_post,20.159184854736257
mistral-small-24b,g24p2_074,g24p2_074_plus,plus,strong_exclude_post,34.43390199533346
mistral-small-24b,g24p2_074,g24p2_074_plus,plus,counterfactual_delete_post,27.67915158128683
mistral-small-24b,g24p2_074,g24p2_074_minus,minus,admit_post,47.94229598382979
mistral-small-24b,g24p2_074,g24p2_074_minus,minus,exclude_post,0.6785214152515145
mistral-small-24b,g24p2_074,g24p2_074_minus,minus,strong_exclude_post,32.12443320372101
mistral-small-24b,g24p2_074,g24p2_074_minus,minus,counterfactual_delete_post,43.58650388975428
mistral-small-24b,g24p2_075,g24p2_075_plus,plus,base,99.77259118630353
